Submission ID,Rater1 Comp,Rater2 Comp,Resolved Score,System Overall,Rater1 1,Rater2 1,Rater1 2,Rater2 2,Rater1 3,Rater2 3,Rater1 4,Rater2 4,Rater1 5,Rater2 5,Rater1 6,Rater2 6,System Ideas and Content,System Organization,System Voice,System Word Choice,System Sentence Fluency,System Conventions
1691,18.0,18.0,36.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,4,3,3,3
1692,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3
1693,20.0,20.0,40.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,3,3
1694,17.0,15.0,32.0,30.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3,3,3,3,3,3
1695,24.0,23.0,47.0,45.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6,5,5,5,4,3
1696,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,4,3
1697,16.0,19.0,35.0,34.99999999999999,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,4,4,3,3,3
1698,16.0,20.0,36.0,38.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5,4,4,4,3,3
1699,14.0,14.0,28.0,34.99999999999999,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,4,3,3,3
1700,15.0,20.0,35.0,39.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5,4,4,4,4,3
1701,17.0,16.0,33.0,36.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4,4,4,4,3,3
1702,18.0,16.0,34.0,34.99999999999999,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4,4,4,3,3,3
1703,16.0,20.0,36.0,32.99999999999999,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,4,4,3,2
1704,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,4,3
1705,20.0,20.0,40.0,34.99999999999999,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,3,3
1706,15.0,20.0,35.0,34.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,3,4,4,3,3
1707,21.0,25.0,46.0,40.99999999999999,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,5,4,4,4,3
1708,16.0,18.0,34.0,30.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,4,4,2,2
1709,20.0,20.0,40.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,3,3
1710,20.0,19.0,40.0,34.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,2
1711,20.0,25.0,45.0,36.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5,4,4,4,4,2
1712,15.0,16.0,31.0,38.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5,5,5,4,3,2
1713,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1714,20.0,15.0,40.0,36.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5,4,5,4,3,2
1715,22.0,17.0,39.0,42.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5,5,5,4,4,3
1716,20.0,15.0,35.0,33.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,4,3,3,3
1717,20.0,22.0,42.0,45.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4
1718,18.0,20.0,38.0,27.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,2,4,3,2,2
1719,19.0,15.0,34.0,28.000000000000004,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5,2,4,2,2,2
1720,12.0,15.0,26.0,26.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,2,2
1721,15.0,16.0,31.0,36.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4,4,4,4,3,3
1722,15.0,16.0,31.0,27.999999999999996,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3,3,4,3,3,2
1723,20.0,19.0,40.0,37.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3
1724,15.0,22.0,40.0,38.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,5,4,4,3,4,3
1725,15.0,16.0,31.0,38.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4,4,5,4,4,3
1726,18.0,18.0,36.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,4,3,4,3
1727,20.0,22.0,42.0,34.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,3,3
1728,21.0,18.0,39.0,34.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,4,3,3,2
1729,17.0,20.0,37.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,4,4,3,3,3
1730,19.0,18.0,37.0,39.99999999999999,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,5,4,4,3
1731,18.0,18.0,36.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,4,3,2,3
1732,11.0,18.0,34.0,30.999999999999996,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4,3,4,4,3,2
1733,15.0,20.0,35.0,36.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,4,5,4,3,2
1734,15.0,20.0,40.0,39.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5,4,5,4,3,3
1735,22.0,20.0,42.0,30.999999999999996,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4,4,4,3,2,2
1736,20.0,18.0,36.0,42.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,5,5,4,4,3
1737,17.0,17.0,34.0,34.99999999999999,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,4,4,3,3,3
1738,18.0,17.0,35.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5,4,5,4,4,3
1739,15.0,22.0,40.0,39.99999999999999,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5,4,5,4,4,3
1740,25.0,20.0,45.0,39.99999999999999,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5,4,5,4,4,3
1741,19.0,20.0,40.0,32.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,3,2
1742,16.0,15.0,31.0,38.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,4,5,4,4,3
1743,16.0,15.0,31.0,23.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3,2,2,2,3,2
1744,12.0,18.0,34.0,26.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4,3,4,3,2,1
1745,21.0,23.0,44.0,42.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,6,4,5,4,4,3
1746,23.0,18.0,38.0,39.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5,4,5,4,3,3
1747,20.0,22.0,42.0,39.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1748,18.0,17.0,35.0,36.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,4,4,4,3,3
1749,17.0,16.0,33.0,42.99999999999999,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5,4,5,4,4,4
1750,20.0,20.0,40.0,27.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4,3,3,2
1751,20.0,19.0,40.0,37.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3
1752,21.0,20.0,41.0,39.99999999999999,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1753,11.0,16.0,30.0,37.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4,4,5,4,3,3
1754,22.0,20.0,42.0,36.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,4,2
1755,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1756,15.0,15.0,30.0,34.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4,3,5,3,3,3
1757,15.0,16.0,31.0,36.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4,4,4,4,3,3
1758,15.0,12.0,27.0,30.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3,3,3,3,3,3
1759,20.0,18.0,36.0,47.00000000000001,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,6,5,5,4,4,4
1760,20.0,23.0,43.0,39.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5,4,4,4,4,3
1761,25.0,25.0,50.0,27.999999999999996,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,3,3,3,2,2
1762,20.0,19.0,40.0,39.99999999999999,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1763,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1764,16.0,20.0,36.0,36.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,4,4,3,3
1765,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5,4,3,3
1766,12.0,16.0,28.0,33.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,4,3,4,3,3,3
1767,20.0,20.0,40.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5,3,3,3
1768,20.0,20.0,40.0,44.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6,5,5,4,4,3
1769,20.0,17.0,37.0,39.99999999999999,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,5,4,4,3
1770,11.0,15.0,26.0,29.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4,3,5,2,2,2
1771,15.0,15.0,30.0,39.99999999999999,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5,4,5,4,4,3
1772,15.0,15.0,30.0,38.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,5,4,4,3
1773,20.0,20.0,40.0,29.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,2,2
1774,17.0,20.0,37.0,28.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,3,3,3,2
1775,17.0,17.0,34.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,3,3,3,2
1776,13.0,15.0,28.0,30.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4,3,4,3,3,2
1777,22.0,20.0,42.0,48.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6,5,5,5,4,4
1778,26.0,22.0,44.0,47.00000000000001,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,6,5,5,4,4,4
1779,20.0,20.0,40.0,26.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,2,3,3,2,2
1780,19.0,20.0,40.0,34.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,2
1781,20.0,21.0,41.0,38.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,4,3
1782,18.0,15.0,33.0,37.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5,4,4,3,3,3
1783,13.0,17.0,30.0,32.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4,4,4,3,3,2
1784,18.0,20.0,40.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,4,3,3,3
1785,20.0,23.0,43.0,38.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,4,4,4,3,3
1786,20.0,18.0,36.0,37.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,4,3,3,3
1787,18.0,20.0,36.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,3,4,3,3,3
1788,16.0,16.0,32.0,16.999999999999996,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2,2,2,2,2,1
1789,17.0,19.0,36.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,3,4,3,3,3
1790,17.0,18.0,35.0,32.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,4,3,3,2
1791,19.0,19.0,38.0,39.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1792,20.0,18.0,38.0,42.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5,4,4,4,4,4
1793,20.0,20.0,40.0,32.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5,3,4,3,3,2
1794,15.0,15.0,30.0,34.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,3,3,3,3
1795,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1796,17.0,17.0,34.0,40.00000000000001,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5,5,5,3,3,3
1797,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3
1798,19.0,20.0,40.0,33.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,3,3
1799,17.0,17.0,34.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5,4,4,3,3,3
1800,15.0,15.0,30.0,34.99999999999999,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4,3,5,4,3,3
1801,18.0,15.0,33.0,36.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5,4,5,4,3,2
1802,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1803,20.0,20.0,40.0,41.00000000000001,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5,5,5,4,3,3
1804,20.0,19.0,38.0,47.00000000000001,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6,5,5,4,4,4
1805,17.0,20.0,37.0,32.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5,3,4,3,3,2
1806,16.0,20.0,36.0,30.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,3,4,3,3,2
1807,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,3,3
1808,23.0,23.0,46.0,40.99999999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5,5,4,4,4,3
1809,23.0,26.0,49.0,39.99999999999999,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5,4,5,4,4,3
1810,17.0,20.0,37.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,4,4,3,3,3
1811,15.0,15.0,30.0,32.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,3,4,3,2,3
1812,25.0,25.0,50.0,38.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4,4,4,3,3
1813,18.0,15.0,33.0,36.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,4,5,3,3,3
1814,17.0,13.0,34.0,19.999999999999996,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2,2,2,2,2,2
1815,20.0,25.0,45.0,42.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,5,5,4,4,3
1816,20.0,20.0,40.0,41.00000000000001,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,3,3
1817,15.0,17.0,32.0,30.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4,3,4,3,3,2
1818,15.0,15.0,30.0,39.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,4,4,3,4
1819,20.0,21.0,41.0,45.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4
1820,23.0,21.0,44.0,42.99999999999999,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6,4,5,5,4,3
1821,10.0,11.0,21.0,28.000000000000004,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4,3,4,2,2,2
1822,20.0,20.0,40.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3,3,3,3
1823,17.0,20.0,37.0,45.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,5,5,4,4,4
1824,20.0,26.0,46.0,36.0,4.0,6.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,5.0,4,4,4,4,3,3
1825,15.0,15.0,30.0,32.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,4,3,3,2
1826,20.0,20.0,40.0,38.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,3,3
1827,20.0,18.0,38.0,39.99999999999999,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5,4,5,4,4,3
1828,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,3,3
1829,15.0,17.0,32.0,34.99999999999999,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,4,3,3,3
1830,20.0,15.0,35.0,32.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,3,3,3,3
1831,14.0,15.0,29.0,24.999999999999996,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3,3,3,2,2,2
1832,23.0,23.0,46.0,49.000000000000014,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6,5,5,5,5,4
1833,20.0,18.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,5,4,4,3
1834,18.0,18.0,36.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,4,4,3,3
1835,23.0,20.0,43.0,42.99999999999999,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6,4,4,4,3,4
1836,18.0,20.0,40.0,34.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,3,3,3,3
1837,25.0,20.0,45.0,40.99999999999999,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5,5,4,4,4,3
1838,16.0,17.0,33.0,34.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4,3,4,3,4,3
1839,15.0,15.0,30.0,30.999999999999996,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4,4,4,3,2,2
1840,17.0,20.0,37.0,38.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5,4,4,4,3,3
1841,10.0,19.0,26.0,36.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4,4,4,4,3,3
1842,19.0,20.0,40.0,42.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,3
1843,20.0,18.0,36.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,4,4,3,3
1844,15.0,16.0,30.0,30.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3
1845,18.0,20.0,36.0,42.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,6,4,5,4,4,3
1846,16.0,18.0,34.0,34.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,4,3,4,3
1847,17.0,17.0,34.0,30.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,3,4,3,3,2
1848,20.0,17.0,37.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5,4,5,4,4,3
