Submission ID,Rater1 Comp,Rater2 Comp,Resolved Score,System Overall,Rater1 1,Rater2 1,Rater1 2,Rater2 2,Rater1 3,Rater2 3,Rater1 4,Rater2 4,Rater1 5,Rater2 5,Rater1 6,Rater2 6,System Ideas and Content,System Organization,System Voice,System Word Choice,System Sentence Fluency,System Conventions
2167,17.0,18.0,35.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2168,20.0,16.0,36.0,21.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3,2,3.0,3,2.0,1.0
2169,20.0,19.0,40.0,38.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5,4,4.0,4,3.0,3.0
2170,17.0,15.0,32.0,24.999999999999996,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3,3,3.0,2,2.0,2.0
2171,17.0,20.0,37.0,27.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3,3,4.0,3,2.0,2.0
2172,22.0,26.0,48.0,30.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4,3,4.0,3,3.0,2.0
2173,17.0,16.0,33.0,27.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2174,25.0,25.0,50.0,32.99999999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,4.0,4,3.0,2.0
2175,25.0,21.0,46.0,30.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4,3,4.0,3,3.0,2.0
2176,20.0,23.0,43.0,37.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4,4,5.0,4,3.0,3.0
2177,12.0,15.0,27.0,27.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3,3,4.0,3,2.0,2.0
2178,17.0,18.0,35.0,34.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,5.0,4,3.0,2.0
2179,19.0,17.0,36.0,29.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4,3,4.0,3,2.0,2.0
2180,25.0,20.0,45.0,39.99999999999999,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5,4,5.0,4,4.0,3.0
2181,20.0,15.0,35.0,33.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,4.0,3,3.0,3.0
2182,20.0,20.0,40.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4.0,3,2.0,2.0
2183,20.0,15.0,35.0,30.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4,3,4.0,3,3.0,2.0
2184,16.0,18.0,34.0,29.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4,3,4.0,3,2.0,2.0
2185,17.0,23.0,40.0,37.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4,4,5.0,4,3.0,3.0
2186,17.0,16.0,33.0,30.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2187,19.0,20.0,39.0,30.999999999999996,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,3.0,3,3.0,2.0
2188,18.0,15.0,33.0,27.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3,3,3.0,3,3.0,2.0
2189,10.0,14.0,24.0,18.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2,1,2.0,2,2.0,2.0
2190,15.0,16.0,31.0,30.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2191,18.0,18.0,36.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2192,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5.0,4,3.0,3.0
2193,20.0,20.0,40.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,3.0
2194,17.0,15.0,32.0,19.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2,2,3.0,3,2.0,1.0
2195,24.0,23.0,47.0,38.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4,4,5.0,4,4.0,3.0
2196,20.0,20.0,40.0,30.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,4.0,2.0
2197,16.0,19.0,35.0,27.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3,3,4.0,3,2.0,2.0
2198,16.0,20.0,36.0,30.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,4.0,3,3.0,2.0
2199,14.0,14.0,28.0,27.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2200,15.0,20.0,35.0,30.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,4.0,3,3.0,2.0
2201,17.0,16.0,33.0,28.999999999999996,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4,3,3.0,3,3.0,2.0
2202,18.0,16.0,34.0,30.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2203,16.0,20.0,36.0,27.999999999999996,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3,3,4.0,3,3.0,2.0
2204,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2205,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2206,15.0,20.0,35.0,24.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3,2,3.0,2,3.0,2.0
2207,21.0,25.0,46.0,32.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4,4,4.0,3,3.0,2.0
2208,16.0,18.0,34.0,24.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3,2,3.0,3,2.0,2.0
2209,20.0,20.0,40.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4.0,3,2.0,2.0
2210,20.0,19.0,40.0,34.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3.0,3,3.0,3.0
2211,20.0,25.0,45.0,27.999999999999996,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4,3,3.0,3,2.0,2.0
2212,15.0,16.0,31.0,34.99999999999999,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4,4,4.0,3,3.0,3.0
2213,20.0,20.0,40.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,3.0
2214,20.0,15.0,40.0,30.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,4.0,3,3.0,2.0
2215,22.0,17.0,39.0,37.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4,4,5.0,4,3.0,3.0
2216,20.0,15.0,35.0,27.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3,3,4.0,3,2.0,2.0
2217,20.0,22.0,42.0,36.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4.0,3,4.0,3.0
2218,18.0,20.0,38.0,23.333333333333332,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,,2,3.0,2.0
2219,19.0,15.0,34.0,30.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,4.0,3,3.0,2.0
2220,12.0,15.0,26.0,18.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,3.0,2,2.0,1.0
2221,15.0,16.0,31.0,27.999999999999996,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,4.0,3,3.0,2.0
2222,15.0,16.0,31.0,28.999999999999996,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3,3,4.0,3,4.0,2.0
2223,20.0,19.0,40.0,30.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2224,15.0,22.0,40.0,29.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,4.0,3,2.0,2.0
2225,15.0,16.0,31.0,30.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2226,18.0,18.0,36.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2227,20.0,22.0,42.0,30.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2228,21.0,18.0,39.0,30.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4,3,4.0,3,3.0,2.0
2229,17.0,20.0,37.0,24.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3,3,3.0,2,2.0,2.0
2230,19.0,18.0,37.0,32.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,4.0,3,3.0,2.0
2231,18.0,18.0,36.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2232,11.0,18.0,34.0,25.999999999999996,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3,2,4.0,3,3.0,2.0
2233,15.0,20.0,35.0,24.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3,2,3.0,3,2.0,2.0
2234,15.0,20.0,40.0,33.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4,3,4.0,3,3.0,3.0
2235,22.0,20.0,42.0,27.999999999999996,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3,3,4.0,3,3.0,2.0
2236,20.0,18.0,36.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,3.0,3,3.0,3.0
2237,17.0,17.0,34.0,29.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,3,4.0,3,2.0,2.0
2238,18.0,17.0,35.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2239,15.0,22.0,40.0,26.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4,3,4.0,3,2.0,1.0
2240,25.0,20.0,45.0,34.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4,4,5.0,4,3.0,2.0
2241,19.0,20.0,40.0,26.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3.0,3,2.0,2.0
2242,16.0,15.0,31.0,30.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2243,16.0,15.0,31.0,24.28571428571428,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3,2,3.0,2,2.0,
2244,12.0,18.0,34.0,19.999999999999996,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3,2,3.0,2,2.0,1.0
2245,21.0,23.0,44.0,42.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5,5,4.0,5,4.0,3.0
2246,23.0,18.0,38.0,27.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3,3,4.0,3,2.0,2.0
2247,20.0,22.0,42.0,27.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4.0,3,2.0,2.0
2248,18.0,17.0,35.0,27.999999999999996,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3,3,4.0,3,3.0,2.0
2249,17.0,16.0,33.0,30.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,3,4.0,3,3.0,2.0
2250,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2251,20.0,19.0,40.0,34.99999999999999,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4.0,3,3.0,3.0
2252,21.0,20.0,41.0,30.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2253,11.0,16.0,30.0,19.999999999999996,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3,2,3.0,2,2.0,1.0
2254,22.0,20.0,42.0,38.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5,4,4.0,4,3.0,3.0
2255,20.0,20.0,40.0,27.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,3.0,3,2.0,2.0
2256,15.0,15.0,30.0,24.999999999999993,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,2,4.0,3,2.0,2.0
2257,15.0,16.0,31.0,27.999999999999996,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3,3,4.0,3,3.0,2.0
2258,15.0,12.0,27.0,18.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2,2,3.0,2,2.0,1.0
2259,20.0,18.0,36.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,3,4.0,3,3.0,2.0
2260,20.0,23.0,43.0,30.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2261,25.0,25.0,50.0,27.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,4.0,2,3.0,2.0
2262,20.0,19.0,40.0,33.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,3.0
2263,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2264,16.0,20.0,36.0,27.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3,3,4.0,3,2.0,2.0
2265,20.0,20.0,40.0,24.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,3.0,3,2.0,2.0
2266,12.0,16.0,28.0,24.999999999999996,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3,3,3.0,2,2.0,2.0
2267,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2268,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5.0,4,3.0,3.0
2269,20.0,17.0,37.0,27.999999999999996,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3,3,4.0,3,3.0,2.0
2270,11.0,15.0,26.0,27.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3,3,4.0,3,2.0,2.0
2271,15.0,15.0,30.0,27.999999999999996,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,4.0,3,3.0,2.0
2272,15.0,15.0,30.0,28.000000000000004,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,5.0,3,2.0,2.0
2273,20.0,20.0,40.0,26.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3.0,3,2.0,2.0
2274,17.0,20.0,37.0,24.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3,2,3.0,3,2.0,2.0
2275,17.0,17.0,34.0,19.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,2,3.0,2,2.0,1.0
2276,13.0,15.0,28.0,24.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3,2,3.0,3,2.0,2.0
2277,22.0,20.0,42.0,39.99999999999999,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5,4,5.0,4,4.0,3.0
2278,26.0,22.0,44.0,39.99999999999999,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5,4,5.0,4,4.0,3.0
2279,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2280,19.0,20.0,40.0,30.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2281,20.0,21.0,41.0,24.999999999999993,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,4.0,3,2.0,2.0
2282,18.0,15.0,33.0,26.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3,3,3.0,3,2.0,2.0
2283,13.0,17.0,30.0,23.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3,2,3.0,2,2.0,2.0
2284,18.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,3,4.0,3,3.0,2.0
2285,20.0,23.0,43.0,33.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4,4,5.0,3,3.0,2.0
2286,20.0,18.0,36.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4,3,4.0,3,3.0,2.0
2287,18.0,20.0,36.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3,3,4.0,3,2.0,2.0
2288,16.0,16.0,32.0,14.999999999999998,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2,1,2.0,2,2.0,1.0
2289,17.0,19.0,36.0,30.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,3,4.0,3,3.0,2.0
2290,17.0,18.0,35.0,27.999999999999996,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3,3,4.0,3,3.0,2.0
2291,19.0,19.0,38.0,33.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,3.0
2292,20.0,18.0,38.0,33.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4,3,4.0,3,3.0,3.0
2293,20.0,20.0,40.0,34.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4,3,4.0,4,3.0,3.0
2294,15.0,15.0,30.0,25.999999999999996,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3.0,2,3.0,2.0
2295,20.0,20.0,40.0,30.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3.0,3,3.0,2.0
2296,17.0,17.0,34.0,34.99999999999999,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4,4,4.0,3,3.0,3.0
2297,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2298,19.0,20.0,40.0,19.999999999999996,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,3.0,2,2.0,1.0
2299,17.0,17.0,34.0,29.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4,3,4.0,3,2.0,2.0
2300,15.0,15.0,30.0,27.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2301,18.0,15.0,33.0,21.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3,2,3.0,2,3.0,1.0
2302,20.0,20.0,40.0,29.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4.0,3,2.0,2.0
2303,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4,3,4.0,3,3.0,2.0
2304,20.0,19.0,38.0,34.99999999999999,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4.0,3,3.0,3.0
2305,17.0,20.0,37.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,4,4.0,3,3.0,3.0
2306,16.0,20.0,36.0,30.999999999999996,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,4,3.0,3,3.0,2.0
2307,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5.0,4,3.0,3.0
2308,23.0,23.0,46.0,32.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4,4,4.0,3,3.0,2.0
2309,23.0,26.0,49.0,34.99999999999999,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4,4,4.0,3,3.0,3.0
2310,17.0,20.0,37.0,27.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3,3,3.0,3,4.0,2.0
2311,15.0,15.0,30.0,24.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,2,3.0,3,2.0,2.0
2312,25.0,25.0,50.0,32.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,4.0,3,3.0,2.0
2313,18.0,15.0,33.0,23.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3,2,3.0,2,2.0,2.0
2314,17.0,13.0,34.0,19.999999999999996,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2,2,2.0,2,2.0,2.0
2315,20.0,25.0,45.0,32.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4,4,4.0,3,3.0,2.0
2316,20.0,20.0,40.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5.0,4,3.0,2.0
2317,15.0,17.0,32.0,27.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3,3,4.0,3,2.0,2.0
2318,15.0,15.0,30.0,33.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,4,4.0,3,3.0,3.0
2319,20.0,21.0,41.0,30.999999999999996,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3.0,3,3.0,2.0
2320,23.0,21.0,44.0,41.00000000000001,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5,4,5.0,5,4.0,3.0
2321,10.0,11.0,21.0,27.999999999999996,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3,3,4.0,3,3.0,2.0
2322,20.0,20.0,40.0,27.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4.0,3,3.0,2.0
2323,17.0,20.0,37.0,38.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4.0,4,3.0,3.0
2324,20.0,26.0,46.0,30.0,4.0,6.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,5.0,4,3,4.0,3,3.0,2.0
2325,15.0,15.0,30.0,24.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,2.0,2,2.0,2.0
2326,20.0,20.0,40.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4.0,3,3.0,3.0
